10689,0.9981782467760065
10690,0.9557224640436234
10691,0.9333312910824169
10692,0.9290917487150816
10693,0.9911586358522917
10694,0.9903603729732438
10695,0.017514059771588025
10696,0.043588207525375115
10697,0.08357110966744556
10698,0.06196170069901232
10699,0.15611598431734244
10700,0.03569834512990004
10701,0.11396041987619483
10702,0.1520626799320429
10703,0.03514701764771454
10704,0.9862110379210041
10705,0.9819337767014306
10706,0.019413025914019933
10707,0.033234638334286866
10708,0.05059803821444675
10709,0.9814586750205083
10710,0.11433444474056136
10711,0.43132712114873745
10712,0.9852919218203855
10713,0.026950259463264844
10714,0.012946086477089709
10715,0.06462793980743187
10716,0.9963775101974349
10717,0.11874731792907191
10718,0.996114125747236
10719,0.9807330028340431
10720,0.0014479844192469844
10721,0.04476314178924123
10722,0.9796132954635378
10723,0.2841994521458673
10724,0.9957447780422336
10725,0.5884161661690793
10726,0.08853175825082782
10727,0.025271200025647148
10728,0.05956012631054216
10729,0.9621197894073026
10730,0.05921289022551927
10731,0.0015551053754068432
10732,0.00656195872868988
10733,0.023423900851145707
10734,0.10012668757889465
10735,0.9940730857406811
10736,0.9975700075326938
10737,0.9866879883196682
10738,0.9870879001134424
10739,0.046928848858217874
10740,0.0423175522294505
10741,0.98459581263999
10742,0.9664222544644971
10743,0.9950446957591198
10744,0.9939001744816812
10745,0.9975335604799591
10746,0.9856964939339309
10747,0.9906658840562709
10748,0.9871428296912387
10749,0.9892402820123661
10750,0.15147639134105895
10751,0.2685840361509606
10752,0.22763752280242208
10753,0.1857511514651402
10754,0.9799524107407306
10755,0.9961622695083351
10756,0.9853791441055191
10757,3.101692865511668e-05
10758,2.6403352581377517e-05
10759,9.658362257250836e-05
10760,5.048097445155678e-05
10761,0.993780525598504
10762,0.9531208051182962
10763,0.9765080952903035
10764,0.9940043080442466
10765,0.01617080393342657
10766,0.33933751854556693
10767,0.9870951264042414
10768,0.9587998910958903
10769,0.02173954537100736
10770,0.003887716421234209
10771,0.00048554373927489543
10772,0.9901662158280059
10773,0.020693625811824923
10774,0.9636096666889253
10775,0.9730012299210222
10776,0.9826031436561284
10777,0.08595220718506284
10778,0.9844092328768995
10779,0.9600589338888487
10780,0.9173782374502016
10781,0.9683970183936909
10782,0.11045350291415629
10783,0.056923750770697105
10784,0.9634219539503116
10785,0.9947399396391616
10786,0.00016539482139428163
10787,0.976355579652957
10788,0.9793603828073366
10789,7.273361654274559e-05
10790,0.9570686508709834
10791,0.9859121751000842
10792,0.9962678188775032
10793,0.9926667613209815
10794,0.9602154541655289
10795,0.9911280396435412
10796,0.977930545759207
10797,0.02253749811558169
10798,0.02063767965051173
10799,0.9853814635272361
10800,0.03548577836454509
10801,0.06114463421421199
10802,0.017962151697280927
10803,0.0006204885462159123
10804,0.984945011773831
10805,0.0005262499127821394
10806,0.970973166302195
10807,0.007536906736561574
10808,0.9476429726334454
10809,0.875975883879531
10810,0.0004925412285798876
10811,0.0004199273639251821
10812,0.9915718037173283
10813,0.00013368067775350507
10814,0.00043543810787078805
10815,0.987494329838047
10816,0.0018058379284693843
10817,0.9300947420273071
10818,0.9913318672067096
10819,0.00018169251400680024
10820,0.9928815133274576
10821,5.499556726877637e-05
10822,4.8271499108357466e-05
10823,0.9884161396780096
10824,0.00019254475689696912
10825,0.013441475829431249
10826,0.0056822436583048004
10827,0.9111811957276194
10828,0.9964469380769173
10829,0.025682335989336797
10830,0.042263874122481164
10831,0.9832879200127466
10832,0.9926601868974331
10833,0.320739250351253
10834,0.000596295865520222
10835,0.012401177404763696
10836,0.9881708672422684
10837,0.06136356886308763
10838,0.016511355145282788
10839,2.7315967705766734e-05
10840,0.854433837515001
10841,0.0002762068022862918
10842,0.020559692939629563
10843,0.00754224620748896
10844,0.9701081101416982
10845,0.9912002543705828
10846,0.9892876831855437
10847,0.9679108909081534
10848,4.4490187208435415e-05
10849,0.963967995908912
10850,0.9515092419766558
10851,0.04794276637400426
10852,0.947624927775062
10853,0.9418698981346437
10854,0.9215850284204784
10855,0.9010009522576845
10856,0.9685247505950786
10857,0.03861034250117268
10858,0.9809655204289228
10859,0.00046005551604324455
10860,0.0037946543565300396
10861,0.0008985946859828773
10862,0.01003015846862739
10863,0.013599956021466873
10864,0.9966964105735823
10865,0.9768201970700501
10866,0.00011523684050903452
10867,0.022269353265600558
10868,0.02456184658803638
10869,0.006618198340720083
10870,0.0361117989270526
10871,0.9960857921584515
10872,0.0002279604450824646
10873,0.017449428278991624
10874,0.9912022562069204
10875,0.9923569322607729
10876,0.17947280361017645
10877,0.9648909139626404
10878,0.9524404551305107
10879,0.043270861969045664
10880,0.027352449073743675
10881,0.9869913315680804
10882,0.9814884633608897
10883,0.013470189021763087
10884,0.017524626544395745
10885,0.978191349693014
10886,0.8797358107995784
10887,0.011504536396737151
10888,0.9552968265577245
10889,0.9913024177172977
10890,0.9845044537557545
10891,0.9530600199320448
10892,0.972347981709616
10893,0.20023586171737082
10894,0.974883304111354
10895,0.9250819176136421
10896,0.9774632065354102
10897,0.9806417008025274
10898,0.0176175972631146
10899,0.005022504974999275
10900,0.9932304082448322
10901,0.9817780388348721
10902,0.99087700780119
10903,0.0002727864508215402
10904,0.9953169834997767
10905,0.9845074882267965
10906,0.9715915430761273
10907,0.02729332308093124
10908,0.00010343887485451119
10909,0.2760141485766319
10910,4.6556741764562106e-05
10911,0.9854090812316812
10912,0.9112125237279941
10913,0.9913095729207844
10914,0.0017734212788758806
10915,0.9956001482757592
10916,0.011141136627853633
10917,0.9767325826758134
10918,0.9914777860429478
10919,0.14134796023586962
10920,0.971852187503095
10921,0.9603340427164705
10922,0.8224265908451199
10923,0.5625407918088858
10924,0.9827791836193874
10925,0.9905876177832978
10926,0.00027591110862359725
10927,6.090290096358664e-05
10928,0.10577360072773077
10929,0.8974702660987647
10930,0.9768598992714002
10931,0.012498428219870537
10932,0.9904811189531969
10933,0.9085587293279347
10934,0.983721739082473
10935,0.9700244149367148
10936,0.009905488644651747
10937,0.0006096467812590575
10938,0.9727126170597545
10939,0.9824576289983288
10940,0.9581207041165349
10941,0.0015041017686080068
10942,0.0005021966113197573
10943,0.000242072082338343
10944,0.00026737878151030436
10945,0.017876214034713664
10946,0.9682333041090793
10947,0.9924003028134973
10948,0.0026233946835769483
10949,0.9572793450340459
10950,9.852788471373734e-05
10951,4.6091634608686947e-05
10952,0.9412546337849536
10953,0.017743885067195694
10954,0.856808094957353
10955,0.014165831819523226
10956,0.008739958780743821
10957,0.005216303169961398
10958,0.00652731995719148
10959,0.0009371067884942088
10960,0.9964477751999511
10961,0.9909283378435457
10962,0.0003694557641862532
10963,0.00017236003939693416
10964,0.015575140220756624
10965,0.018781783182935666
10966,0.9884512901146159
10967,0.994775284245048
10968,0.0005515498582374567
10969,0.9923924291528213
10970,0.010236171237454053
10971,0.022119922615885218
10972,0.01183707527445294
10973,0.969638655404895
10974,0.07963268649184559
10975,0.9711945565144172
10976,0.9918556384588676
10977,0.9735035982601447
10978,0.977653429806057
10979,0.9789734695031816
10980,0.01819502810571461
10981,0.052098723099823586
10982,0.990099271852371
10983,0.9591550641367631
10984,0.0005876461473086712
10985,2.6903828527385323e-05
10986,0.9871482894747224
10987,0.979367916967024
10988,0.0005670337441174772
10989,0.01467703196416277
10990,0.010194162585830684
10991,0.016485012256988927
10992,0.00012851774778837658
10993,0.9824678000387378
